,text_id,term_id,text,term,polarity,polarity_pred,token_weights
428,161,428,"Had a party of 7 people for dinner here on a busy night for the restaurant, and our meal was excellent and served with extreme consistency (all appetizers and main courses were served at the right times, with none of the dishes served at the wrong temperature).",dishes served,positive,neutral,"had : 0.18830730092669362, party : 0.3740429962934769, of : -0.6721133239838706, people : 0.24592846968182022, for : -0.3734769200685542, dinner : 0.06580938608266196, here : -0.034916051763656614, on : -0.13037870958757733, busy : 0.16463969792626487, night : -0.010050715482531029, for : -0.3734769200685542, the : 0.1599567509788442, restaurant : 0.2618742615691801, and : -1.4714550858778395, our : 0.05402355815250684, meal : 0.4892785749222883, was : 0.6756384514067241, excellent : -0.5305111225078755, and : -1.4714550858778395, served : -0.18774716975824113, with : -1.066377583521574, extreme : 0.28313474609653655, consistency : 0.2710945523561788, all : -0.6792124231776974, appetizers : -0.7340123342932203, and : -1.4714550858778395, main : 0.31886196174840487, courses : -0.2432973226505495, were : 1.1689934909553437, served : -0.18774716975824113, at : 0.38667932060354876, the : 0.1599567509788442, right : -1.3617604168109558, times : 0.511465566202967, with : -1.066377583521574, none : 0.3598553555708537, of : -0.6721133239838706, the : 0.1599567509788442, dishes : -0.5436471365138156, served : -0.18774716975824113, at : 0.38667932060354876, the : 0.1599567509788442, wrong : 1.9874617746998262, temperature : 0.09386849082617423"
429,162,429,"however, we went for lunch and were the only ones eating there and yet the service seemed eager for us to be done and to get out.",lunch,neutral,neutral,"however : 0.7542232863701978, we : -0.3054258736797305, went : -0.05699534443181463, for : -0.3734769200685542, lunch : 0.36102575037524276, and : -1.4714550858778395, were : 1.1689934909553437, the : 0.1599567509788442, only : 0.4431976218264309, ones : 0.14267761169904694, eating : -0.15049174268372714, there : -0.6327836073639417, and : -1.4714550858778395, yet : 0.18041784493974958, the : 0.1599567509788442, service : -0.6849207360502474, seemed : 0.5442120474649235, eager : -0.14102112017169985, for : -0.3734769200685542, us : -0.07882380616122509, to : 0.06489666268372277, be : 0.3984678234144336, done : 0.26631939479082856, and : -1.4714550858778395, to : 0.06489666268372277, get : 0.07166725340833979, out : 0.3215012191840598"
430,162,430,"however, we went for lunch and were the only ones eating there and yet the service seemed eager for us to be done and to get out.",service,negative,negative,"however : 0.7542232863701978, we : -0.3054258736797305, went : -0.05699534443181463, for : -0.3734769200685542, lunch : 0.36102575037524276, and : -1.4714550858778395, were : 1.1689934909553437, the : 0.1599567509788442, only : 0.4431976218264309, ones : 0.14267761169904694, eating : -0.15049174268372714, there : -0.6327836073639417, and : -1.4714550858778395, yet : 0.18041784493974958, the : 0.1599567509788442, service : -0.6849207360502474, seemed : 0.5442120474649235, eager : -0.14102112017169985, for : -0.3734769200685542, us : -0.07882380616122509, to : 0.06489666268372277, be : 0.3984678234144336, done : 0.26631939479082856, and : -1.4714550858778395, to : 0.06489666268372277, get : 0.07166725340833979, out : 0.3215012191840598"
431,163,431,People will literally spend their entire lunch break waiting and for what - an average fastfood burger.,lunch,neutral,neutral,"people : 0.24592846968182022, will : -0.12010892748783379, literally : 0.49405636239749007, spend : -0.1648609780843233, their : 0.07711885811693396, entire : 0.23916246857300358, lunch : 0.36102575037524276, break : -0.12413032364425378, waiting : 1.0506336155386296, and : -1.4714550858778395, for : -0.3734769200685542, what : 0.3283322095529783, an : 0.1195060310552104, average : 1.0134493634104629, burger : 0.044839744983816356"
432,163,432,People will literally spend their entire lunch break waiting and for what - an average fastfood burger.,waiting,neutral,negative,"people : 0.24592846968182022, will : -0.12010892748783379, literally : 0.49405636239749007, spend : -0.1648609780843233, their : 0.07711885811693396, entire : 0.23916246857300358, lunch : 0.36102575037524276, break : -0.12413032364425378, waiting : 1.0506336155386296, and : -1.4714550858778395, for : -0.3734769200685542, what : 0.3283322095529783, an : 0.1195060310552104, average : 1.0134493634104629, burger : 0.044839744983816356"
433,163,433,People will literally spend their entire lunch break waiting and for what - an average fastfood burger.,burger,negative,positive,"people : 0.24592846968182022, will : -0.12010892748783379, literally : 0.49405636239749007, spend : -0.1648609780843233, their : 0.07711885811693396, entire : 0.23916246857300358, lunch : 0.36102575037524276, break : -0.12413032364425378, waiting : 1.0506336155386296, and : -1.4714550858778395, for : -0.3734769200685542, what : 0.3283322095529783, an : 0.1195060310552104, average : 1.0134493634104629, burger : 0.044839744983816356"
434,164,434,"As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.",brunch,neutral,neutral,"as : -0.17235257237303314, for : -0.3734769200685542, the : 0.1599567509788442, food : 0.7708413724540557, brunch : 0.29834038353245285, was : 0.6756384514067241, average : 1.0134493634104629, would : 0.001138306716972844, not : 2.476956248275856, get : 0.07166725340833979, the : 0.1599567509788442, same : 0.07556112695230106, dish : 0.18573771936485062, again : 0.38431023348607984, and : -1.4714550858778395, they : 0.25283930947630323, were : 1.1689934909553437, slow : 0.9716973526445742, to : 0.06489666268372277, serve : 0.2946910208183022, us : -0.07882380616122509"
435,164,435,"As for the food, brunch was average, I would not get the same dish again, and they were slow to serve us.",dish,negative,negative,"as : -0.17235257237303314, for : -0.3734769200685542, the : 0.1599567509788442, food : 0.7708413724540557, brunch : 0.29834038353245285, was : 0.6756384514067241, average : 1.0134493634104629, would : 0.001138306716972844, not : 2.476956248275856, get : 0.07166725340833979, the : 0.1599567509788442, same : 0.07556112695230106, dish : 0.18573771936485062, again : 0.38431023348607984, and : -1.4714550858778395, they : 0.25283930947630323, were : 1.1689934909553437, slow : 0.9716973526445742, to : 0.06489666268372277, serve : 0.2946910208183022, us : -0.07882380616122509"
436,165,436,This place would be so much better served by being run by a group that actually understands customer service.,served,positive,neutral,"this : 0.3789860937031017, place : 0.11506505080479565, would : 0.001138306716972844, be : 0.3984678234144336, so : 0.19039592179678827, much : 0.7824871849767865, better : -0.7246821105738327, served : -0.18774716975824113, by : -0.38154381418577143, being : -0.2695135674224448, run : 0.0038550227488662716, by : -0.38154381418577143, group : 0.1479722273896997, that : 0.09505491397152648, actually : 0.6507872807239122, customer : 0.5396304217714075, service : -0.6849207360502474"
437,165,437,This place would be so much better served by being run by a group that actually understands customer service.,service,negative,negative,"this : 0.3789860937031017, place : 0.11506505080479565, would : 0.001138306716972844, be : 0.3984678234144336, so : 0.19039592179678827, much : 0.7824871849767865, better : -0.7246821105738327, served : -0.18774716975824113, by : -0.38154381418577143, being : -0.2695135674224448, run : 0.0038550227488662716, by : -0.38154381418577143, group : 0.1479722273896997, that : 0.09505491397152648, actually : 0.6507872807239122, customer : 0.5396304217714075, service : -0.6849207360502474"
438,166,438,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.,dessert,positive,positive,"the : 0.1599567509788442, only : 0.4431976218264309, factor : -0.3790316094166375, of : -0.6721133239838706, the : 0.1599567509788442, night : -0.010050715482531029, was : 0.6756384514067241, the : 0.1599567509788442, dessert : -0.08335533494893728, which : -0.32382624440112534, was : 0.6756384514067241, very : -0.43624707566788434, good : -0.9579341139312253, but : 2.041756649529249, certainly : 0.30804461335848426, not : 2.476956248275856, worth : -0.2630603848884153, the : 0.1599567509788442, cost : 0.5790756344003303, of : -0.6721133239838706, an : 0.1195060310552104, overall : 0.14699252462890747, experience : 0.1563422116391624"
439,166,439,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.,cost,negative,negative,"the : 0.1599567509788442, only : 0.4431976218264309, factor : -0.3790316094166375, of : -0.6721133239838706, the : 0.1599567509788442, night : -0.010050715482531029, was : 0.6756384514067241, the : 0.1599567509788442, dessert : -0.08335533494893728, which : -0.32382624440112534, was : 0.6756384514067241, very : -0.43624707566788434, good : -0.9579341139312253, but : 2.041756649529249, certainly : 0.30804461335848426, not : 2.476956248275856, worth : -0.2630603848884153, the : 0.1599567509788442, cost : 0.5790756344003303, of : -0.6721133239838706, an : 0.1195060310552104, overall : 0.14699252462890747, experience : 0.1563422116391624"
440,167,440,"Although when I went to eat dinner at Bombay Talkie on a crazy busy night, my waiter was extremely helpful through the menu, polite and polished.",dinner,neutral,neutral,"although : 0.7914468952632203, when : 0.7736131650522035, went : -0.05699534443181463, to : 0.06489666268372277, eat : -0.4396065464479462, dinner : 0.06580938608266196, at : 0.38667932060354876, bombay : -0.06751696009963123, on : -0.13037870958757733, crazy : 0.17089412809656085, busy : 0.16463969792626487, night : -0.010050715482531029, my : -0.0024860046636431283, waiter : -0.8701139115254307, was : 0.6756384514067241, extremely : -0.025701525205518345, helpful : -1.6060677267837367, through : -0.4258157601000468, the : 0.1599567509788442, menu : -0.8412156567032758, polite : 0.12245055097447577, and : -1.4714550858778395, polished : -0.19369109939461743"
441,167,441,"Although when I went to eat dinner at Bombay Talkie on a crazy busy night, my waiter was extremely helpful through the menu, polite and polished.",waiter,positive,positive,"although : 0.7914468952632203, when : 0.7736131650522035, went : -0.05699534443181463, to : 0.06489666268372277, eat : -0.4396065464479462, dinner : 0.06580938608266196, at : 0.38667932060354876, bombay : -0.06751696009963123, on : -0.13037870958757733, crazy : 0.17089412809656085, busy : 0.16463969792626487, night : -0.010050715482531029, my : -0.0024860046636431283, waiter : -0.8701139115254307, was : 0.6756384514067241, extremely : -0.025701525205518345, helpful : -1.6060677267837367, through : -0.4258157601000468, the : 0.1599567509788442, menu : -0.8412156567032758, polite : 0.12245055097447577, and : -1.4714550858778395, polished : -0.19369109939461743"
442,167,442,"Although when I went to eat dinner at Bombay Talkie on a crazy busy night, my waiter was extremely helpful through the menu, polite and polished.",menu,neutral,neutral,"although : 0.7914468952632203, when : 0.7736131650522035, went : -0.05699534443181463, to : 0.06489666268372277, eat : -0.4396065464479462, dinner : 0.06580938608266196, at : 0.38667932060354876, bombay : -0.06751696009963123, on : -0.13037870958757733, crazy : 0.17089412809656085, busy : 0.16463969792626487, night : -0.010050715482531029, my : -0.0024860046636431283, waiter : -0.8701139115254307, was : 0.6756384514067241, extremely : -0.025701525205518345, helpful : -1.6060677267837367, through : -0.4258157601000468, the : 0.1599567509788442, menu : -0.8412156567032758, polite : 0.12245055097447577, and : -1.4714550858778395, polished : -0.19369109939461743"
443,168,443,"The smoked salmon appetizer was pretty good (it comes with goat cheese, calpers and onions).",smoked salmon appetizer,positive,neutral,"the : 0.1599567509788442, smoked : -0.38364260593198457, salmon : 0.14486045591387042, appetizer : -0.5349709557403795, was : 0.6756384514067241, pretty : 0.33606498299862325, good : -0.9579341139312253, it : 0.25400665821968343, comes : -0.38012892021647365, with : -1.066377583521574, goat : -0.38078113436569183, cheese : -0.1754919695016529, and : -1.4714550858778395, onions : -0.050248319077073396"
