text_id,term_id,text,term,polarity
3912,10188,the waitress was not attentive at all and we had to keep getting the attention of the water servers to get more drinks.,waitress,negative
3912,10189,the waitress was not attentive at all and we had to keep getting the attention of the water servers to get more drinks.,servers,neutral
3912,10190,the waitress was not attentive at all and we had to keep getting the attention of the water servers to get more drinks.,drinks,positive
3913,10191,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",menu,neutral
3913,10192,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",rice,positive
3914,10193,"Although the food was good, the way our waiter treated us was so rude and bad-mannered that it almost ruined our night and he even asked us to give him a better tip!!!",food,positive
3914,10194,"Although the food was good, the way our waiter treated us was so rude and bad-mannered that it almost ruined our night and he even asked us to give him a better tip!!!",waiter,negative
3914,10195,"Although the food was good, the way our waiter treated us was so rude and bad-mannered that it almost ruined our night and he even asked us to give him a better tip!!!",tip,positive
3915,10196,"Its great for people who want to try Korean food, but can't understand the servers or the menu on 32nd St.",Korean food,positive
3915,10197,"Its great for people who want to try Korean food, but can't understand the servers or the menu on 32nd St.",servers,neutral
3915,10198,"Its great for people who want to try Korean food, but can't understand the servers or the menu on 32nd St.",menu,neutral
3916,10199,Went to dinner on a Friday night and the place was packed and hot.,dinner,neutral
3916,10200,Went to dinner on a Friday night and the place was packed and hot.,place,negative
3917,10201,Philippe should re-train their wait staff to communicate with one another and better orchestrate the timing of food service.,wait staff,negative
3917,10202,Philippe should re-train their wait staff to communicate with one another and better orchestrate the timing of food service.,food service,neutral
3918,10203,"This is a busy spot from 1130 AM to 130 PM M-F but you never have to wait more than 5 minutes for a table, unless you have a large party, thanks to fast and friendly service provided by the waitstaff and kitchen.",service,positive
3918,10204,"This is a busy spot from 1130 AM to 130 PM M-F but you never have to wait more than 5 minutes for a table, unless you have a large party, thanks to fast and friendly service provided by the waitstaff and kitchen.",waitstaff,neutral
3918,10205,"This is a busy spot from 1130 AM to 130 PM M-F but you never have to wait more than 5 minutes for a table, unless you have a large party, thanks to fast and friendly service provided by the waitstaff and kitchen.",kitchen,neutral
3919,10206,I ordered the plane no fuss SALMON and it was honestly the best salmon EVER.,plane,neutral
3919,10207,I ordered the plane no fuss SALMON and it was honestly the best salmon EVER.,salmon EVER,positive
3920,10208,"I noticed many of the other comments had negative things to say about the service and food - my thoughts and suggestions are: eat at the bar to avoid a rude waiter or bad service here and Artisanal's reputation is based on the cheese, get the CHEESE and not the steak or whatever.",food,neutral
3920,10209,"I noticed many of the other comments had negative things to say about the service and food - my thoughts and suggestions are: eat at the bar to avoid a rude waiter or bad service here and Artisanal's reputation is based on the cheese, get the CHEESE and not the steak or whatever.",bar,neutral
3920,10210,"I noticed many of the other comments had negative things to say about the service and food - my thoughts and suggestions are: eat at the bar to avoid a rude waiter or bad service here and Artisanal's reputation is based on the cheese, get the CHEESE and not the steak or whatever.",waiter,negative
3921,10211,it is a small take-out style restuarant but they have a few tables.,take-out,neutral
3921,10212,it is a small take-out style restuarant but they have a few tables.,tables,negative
3922,10213,"The Food The meal begins slowly, with a plate of excellent garlic knots.",Food,negative
3922,10214,"The Food The meal begins slowly, with a plate of excellent garlic knots.",meal,negative
3922,10215,"The Food The meal begins slowly, with a plate of excellent garlic knots.",garlic knots,positive
3923,10216,I have been there for dinner and the food is even more spectacular.,dinner,neutral
3923,10217,I have been there for dinner and the food is even more spectacular.,food,positive
3924,10218,"Aside from the service being slow, the place was packed w/ a good crowd and music was amazing.",service,negative
3924,10219,"Aside from the service being slow, the place was packed w/ a good crowd and music was amazing.",place,positive
3924,10220,"Aside from the service being slow, the place was packed w/ a good crowd and music was amazing.",crowd,positive
3924,10221,"Aside from the service being slow, the place was packed w/ a good crowd and music was amazing.",music,positive
3925,10222,And the paella for two is actually too much food for two!,paella,neutral
3925,10223,And the paella for two is actually too much food for two!,food,positive
3926,10224,"I have been going to this restaurant for years, in the past the service was average and the food inconsistant.",service,neutral
3926,10225,"I have been going to this restaurant for years, in the past the service was average and the food inconsistant.",food,negative
3927,10226,"Overall, I would rather go to a chain coffee house up the street for the same priced coffee, but a much more relaxing atmosphere, and no one forgetting my order.",priced coffee,negative
3927,10227,"Overall, I would rather go to a chain coffee house up the street for the same priced coffee, but a much more relaxing atmosphere, and no one forgetting my order.",atmosphere,positive
3928,10228,"The Food The French-Belgian menu is small, but everything on it is satisfyingly savory, from a simple pot of mussels in a choice of sauces (beer and bacon, creamy mushroom, or white wine and garlic broth), to beef stewed with beer and prunes; from a juicy croque monsieur and beyond.",Food,negative
3928,10229,"The Food The French-Belgian menu is small, but everything on it is satisfyingly savory, from a simple pot of mussels in a choice of sauces (beer and bacon, creamy mushroom, or white wine and garlic broth), to beef stewed with beer and prunes; from a juicy croque monsieur and beyond.",French-Belgian menu,negative
3928,10230,"The Food The French-Belgian menu is small, but everything on it is satisfyingly savory, from a simple pot of mussels in a choice of sauces (beer and bacon, creamy mushroom, or white wine and garlic broth), to beef stewed with beer and prunes; from a juicy croque monsieur and beyond.",pot,positive
